"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"TIPO_TEL";"SEXO";"EDAD";"P0";"ADQUINAC";"PAISNAC";"PAISNAC2";"CCAARESI";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P2_8";"P2_9";"P2_10";"P2_11";"P2_12";"P2A1";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P3_6";"P4";"DESIGUALDAD";"P6_1";"P6_2";"P6_3";"P6_4";"P7";"P8_1";"P8_2";"P8_3";"P8_4";"P8_5";"P8_6";"P9";"IDENTIDAD";"INFLUPOL1";"INCOMOAMBI_1";"INCOMOAMBI_2";"INCOMOAMBI_3";"VALORAPART_1";"VALORAPART_2";"VALORAPART_3";"VALORAPART_4";"VALORAPART_5";"VALORAPART_6";"VALORAPART_7";"VALORAPART_8";"VALORAPART_9";"VALORAPART_10";"VALORAPART_11";"VALORAPART_12";"LIDERESPOL_1";"LIDERESPOL_2";"LIDERESPOL_3";"LIDERESPOL_4";"LIDERESPOL_5";"LIDERESPOL_6";"LIDERESPOL_7";"LIDERESPOL_8";"LIDERESPOL_9";"LIDERESPOL_10";"LIDERESPOL_11";"LIDERESPOL_12";"LIDERSENTIM_1";"LIDERSENTIM_2";"LIDERSENTIM_3";"LIDERSENTIM_4";"LIDERSENTIM_5";"LIDERSENTIM_6";"SIMPAPART_1";"SIMPAPART_2";"SIMPAPART_3";"SIMPAPART_4";"SIMPAPART_5";"SIMPAPART_6";"SIMPAPART_7";"SIMPAPART_8";"SIMPAPART_9";"SIMPAPART_10";"SIMPAPART_11";"SIMPAPART_12";"ESCIDEOL";"INTENCIONG";"INTENCIONGR";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"PARTICIPACIONG";"RECUVOTOG";"RECUVOTOGR";"RECUERDO";"CERCANIA";"ECIVIL";"PPERHOG";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"INGRESOSHOG2";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4"
3480;0;93138;2156;13;28;58;5;3;2;2;59;1;1;1;0;13;1;1;1;1;1;1;1;4;1;1;1;1;12;4;2;2;4;2;2;3;2;4;4;2;2;2;2;2;2;4;4;1;1;1;10;4;4;4;5;5;3;2;2;"";"";"";"";"";"";"";6;6;4;4;97;"";"";"";"";"";"";"";1;3;5;5;97;97;9;10;6;6;6;4;4;5;4;8;8;8;1;9997;9997;0;0;1;1;2;0;0;9997;1;1;3;3;4;3;2;1;1;3;5;5;9;9;12;5;1;1,87741;1,26274;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;5;0;"";"";"";16;10;24;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93193;2157;13;28;79;7;1;2;2;53;1;1;1;0;13;5;1;2;4;1;1;2;1;2;2;2;2;9;4;2;2;3;2;2;2;3;4;2;4;4;2;4;4;2;2;4;2;4;3;10;4;4;4;8;1;98;3;1;"";"";"";"";"";"";"";8;1;2;3;1;"";"";"";"";"";"";"";1;6;5;5;5;5;10;1;2;3;1;1;1;1;1;1;2;2;7;2;2;9997;9997;0;2;1;2;2;2;2;4;2;3;9;6;2;2;1;1;5;5;3;3;5;4;1;0,41606;0,76317;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;0;0;0;0;15;0;"";"";"";17;10;24;4;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93200;2158;1;29;0;3;3;2;1;29;1;1;1;0;1;1;1;1;1;5;1;2;2;1;1;1;1;6;1;2;1;4;2;2;2;2;4;2;5;1;3;4;4;1;4;5;4;4;3;10;4;4;4;7;1;5;1;1;"";"";"";"";"";"";"";4;1;4;1;1;"";"";"";"";"";"";"";5;6;5;6;5;1;7;1;5;1;1;1;1;1;1;3;3;1;6;28;28;2;2;0;28;1;2;2;2;2;1;2;3;10;6;2;3;1;1;3;3;7;6;3;2;1;0,58104;0,85378;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;10;24;4;28;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93240;2159;8;9;0;1;3;2;2;47;1;1;1;0;8;2;2;2;2;2;2;2;2;2;2;2;2;12;2;2;2;4;2;1;2;3;4;4;4;2;1;2;4;2;2;4;2;4;3;10;4;4;4;3;3;3;3;3;"";"";"";"";"";"";"";3;3;3;3;3;"";"";"";"";"";"";"";5;6;5;5;5;97;4;4;4;4;4;4;4;4;4;4;4;4;5;9997;9997;0;0;9997;9997;2;0;0;9997;9997;1;3;3;6;4;2;2;1;1;7;7;8;5;3;2;2;1,7921;1,58088;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;"";"";"";16;10;24;3;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93249;2160;1;29;0;4;3;2;1;59;1;1;1;0;1;2;1;1;1;1;1;1;1;1;1;1;1;8;2;1;2;5;3;1;9;2;1;2;5;4;2;1;1;1;1;9;1;1;1;10;3;2;1;2;1;9;1;1;"";"";"";"";"";"";"";8;1;10;1;1;"";"";"";"";"";"";"";5;6;1;6;6;1;8;1;10;1;1;1;1;1;1;1;1;9;8;3;3;9997;9997;0;3;1;3;3;3;3;5;1;3;11;6;1;6;1;3;1;1;99;0;1;1;1;0,43276;0,6945;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;1;0;44;0;0;0;1;50;0;"";"";"";16;10;24;3;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93289;2161;10;12;0;3;3;2;2;47;1;1;1;0;10;7;2;1;4;5;2;2;2;1;2;2;1;12;2;1;4;1;1;4;2;2;4;4;2;4;1;1;2;1;4;4;2;1;3;10;4;4;4;7;5;1;5;6;"";"";"";"";"";"";"";2;2;1;97;97;"";"";"";"";"";"";"";5;3;6;97;97;97;6;6;1;2;2;1;1;1;1;1;3;2;7;2;2;1;1;0;2;1;2;2;2;8995;1;3;3;7;5;2;1;3;0;0;15;7;5;3;2;1;0,62325;0,98467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";16;10;24;3;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93318;2162;10;46;250;6;1;2;1;33;2;2;2;407;10;1;1;1;2;2;1;2;1;1;1;1;2;8;4;4;1;2;2;2;3;2;2;2;2;2;3;2;5;2;4;4;2;2;3;8;4;4;4;7;3;7;4;1;"";"";"";"";"";"";"";7;3;5;5;4;"";"";"";"";"";"";"";5;3;5;5;5;3;8;4;7;5;2;2;1;1;1;1;2;2;6;2;2;3;3;0;2;1;2;2;2;2;1;2;3;13;6;3;5;1;1;5;5;7;7;3;2;2;0,39721;0,81703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";16;10;24;3;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93367;2163;13;28;79;7;1;2;1;25;1;1;1;0;13;1;2;2;2;1;4;1;5;1;5;1;2;5;5;5;5;1;1;4;1;2;5;4;1;1;1;4;5;5;4;4;5;3;7;7;3;3;1;2;7;1;6;5;"";"";"";"";"";"";"";1;8;1;6;4;"";"";"";"";"";"";"";6;3;6;3;5;6;2;8;1;9;8;7;4;8;6;9;5;3;3;1;1;21;21;0;1;1;1;1;1;1;2;2;3;10;6;6;0;1;1;2;2;10;7;4;3;1;0,35184;0,73246;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;10;0;"";"";"";16;10;24;3;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93378;2164;1;41;0;3;3;1;1;43;1;1;1;0;1;1;1;1;2;2;1;1;2;2;2;1;1;12;1;2;2;2;2;4;3;2;5;2;4;2;1;1;5;2;5;4;2;2;3;10;4;4;4;1;1;2;1;2;"";"";"";"";"";"";"";2;2;1;1;1;"";"";"";"";"";"";"";6;6;6;6;6;6;5;5;5;5;5;1;1;1;1;1;5;3;4;9998;9998;0;0;9997;9997;1;9998;9998;9998;9997;3;2;3;13;6;4;0;1;1;2;2;9;8;3;2;2;0,70305;0,89319;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;1;3;0;57;1;0;0;0;82;0;"";"";"";16;10;24;3;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93455;2165;9;8;0;3;3;1;2;51;1;1;1;0;9;1;4;1;1;1;4;1;7;1;4;1;1;5;5;5;5;2;1;5;1;3;5;4;1;2;1;4;4;4;2;4;4;3;3;10;4;4;4;2;2;1;6;7;5;1;"";"";"";"";"";1;1;1;6;10;7;1;"";"";"";"";"";6;5;6;2;1;6;5;5;3;8;10;6;1;6;1;5;5;3;1;8;8;21;21;0;8;1;21;21;21;8;2;3;3;11;6;4;0;1;1;3;3;9;6;5;4;2;0,65807;1,1967;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;7;0;"";"";"";16;10;24;3;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93473;2166;9;8;0;3;3;2;1;39;1;1;1;0;9;2;4;2;2;2;1;1;5;1;2;1;1;11;4;4;4;1;2;2;3;2;5;5;2;2;1;4;5;4;2;4;4;3;3;10;4;4;4;2;8;1;6;4;7;2;"";"";"";"";"";2;7;1;5;2;8;3;"";"";"";"";"";6;5;6;3;5;6;4;7;1;5;3;7;3;4;4;5;5;3;2;1;1;901;901;0;1;1;1;1;1;1;1;4;3;5;5;5;0;1;1;5;5;9;6;4;3;1;1,4827;1,0162;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;21;0;0;0;0;22;1;"";"";"";16;10;24;3;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93519;2167;1;29;0;4;3;2;1;28;2;2;2;345;1;2;2;1;4;4;2;2;1;2;1;1;2;1;2;1;1;2;2;2;3;2;4;4;1;1;1;2;4;2;2;2;4;5;3;9;4;4;4;4;7;97;97;6;"";"";"";"";"";"";"";97;3;1;3;97;"";"";"";"";"";"";"";97;7;7;7;97;7;5;7;97;97;4;3;2;2;2;2;3;2;5;1;1;2;2;0;1;2;0;0;9997;9999;2;2;3;5;5;1;4;4;0;0;16;3;1;11;6;3;1,61339;0,74402;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;24;0;0;0;0;11;0;"";"";"";16;10;24;3;36;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93551;2168;9;8;19;7;1;1;2;58;1;1;1;0;9;5;2;2;2;4;2;4;4;2;2;4;4;3;2;2;8;8;8;4;3;3;8;4;2;2;1;4;4;8;4;8;2;8;4;1;4;3;3;98;98;98;98;98;98;98;"";"";"";"";"";98;98;98;98;98;98;98;"";"";"";"";"";98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;5;9997;9997;0;0;9999;9999;2;0;0;9997;9999;2;1;3;4;3;2;1;7;0;0;14;3;0;98;8;4;1,86254;0,8527;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;18;0;"";"";"";16;10;24;3;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93598;2169;9;17;0;2;3;2;2;46;1;1;1;0;9;1;1;1;1;1;4;1;1;1;1;1;1;11;2;4;2;5;4;2;1;3;4;1;4;1;1;2;4;1;5;5;1;3;1;10;4;4;4;8;4;2;1;1;1;1;"";"";"";"";"";5;1;1;1;1;1;97;"";"";"";"";"";6;6;4;5;5;5;8;2;1;1;1;1;1;1;1;97;4;98;5;9998;9998;0;0;2;2;1;2;2;2;5;4;2;3;11;6;2;3;1;1;2;2;8;8;2;1;2;0,76544;0,99464;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;7;0;"";"";"";16;10;24;3;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93628;2170;10;12;40;5;2;2;1;66;1;1;1;0;10;1;4;4;1;2;2;4;5;1;4;2;1;5;5;2;5;1;1;5;1;3;5;5;1;1;1;1;5;5;5;5;5;5;3;7;4;4;4;1;4;1;6;8;"";"";"";"";"";"";"";1;4;1;6;8;"";"";"";"";"";"";"";6;4;6;1;1;6;1;4;1;6;8;9;1;9;9;9;6;1;1;8;8;21;21;0;8;1;1;1;1;8;1;3;3;11;6;4;0;2;0;0;12;10;9;3;2;1;0,31033;0,69221;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;23;0;0;0;0;20;0;"";"";"";16;10;24;3;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93712;2171;13;28;0;3;3;2;1;67;1;1;1;0;13;2;2;2;2;1;1;2;2;1;2;1;2;1;1;2;1;4;4;2;3;2;4;2;2;4;1;5;2;4;4;4;1;2;2;10;3;3;3;6;3;3;3;2;"";"";"";"";"";"";"";6;2;4;2;1;"";"";"";"";"";"";"";1;5;5;4;5;4;7;4;5;3;2;2;3;1;3;2;5;6;6;2;2;9997;9997;0;2;1;2;2;2;2;1;4;3;8;6;2;3;1;2;1;1;9;8;3;2;2;0,34989;0,98041;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;31;1;"";"";"";16;10;24;3;25;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93748;2172;1;11;12;5;2;2;1;38;1;1;1;0;1;4;4;2;2;2;2;2;4;2;5;2;2;6;5;5;2;2;2;5;3;3;5;5;1;2;1;2;5;4;4;5;4;2;4;10;4;4;3;3;7;1;6;8;"";"";"";"";"";"";"";3;6;1;7;6;"";"";"";"";"";"";"";6;5;3;5;5;3;3;7;1;7;7;5;3;5;4;4;98;98;3;1;1;8;8;0;1;1;1;1;1;8;2;3;3;12;6;2;1;1;1;2;2;9;7;5;4;1;0,57911;0,63029;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;55;1;0;0;0;62;3;"";"";"";16;10;24;3;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93773;2173;1;41;0;3;3;2;2;54;1;1;1;0;1;1;1;1;1;7;1;1;1;1;1;1;1;6;4;2;1;4;1;2;3;3;2;2;4;2;1;2;4;2;4;4;2;3;3;97;4;4;4;99;99;99;99;99;"";"";"";"";"";"";"";99;99;99;99;99;"";"";"";"";"";"";"";5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;99;9999;9999;0;0;9997;9997;1;9999;9999;9999;9997;5;2;3;5;5;2;2;1;1;9;9;5;5;98;8;1;1,63042;1,01497;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;9;0;"";"";"";16;10;24;3;42;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93794;2174;9;8;0;3;3;1;1;53;1;1;1;0;9;3;3;1;4;5;1;1;1;1;1;1;1;97;4;4;2;3;8;8;3;1;2;2;1;2;1;1;8;4;4;2;1;3;3;5;4;4;8;2;4;98;98;98;98;98;"";"";"";"";"";3;4;97;97;97;97;97;"";"";"";"";"";6;6;97;97;97;97;98;98;98;98;98;98;98;98;98;98;98;98;5;8996;8996;0;0;9997;8996;1;8996;8996;8996;1;1;2;3;2;2;2;1;4;0;0;16;4;3;5;4;1;3,08598;0,93488;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;15;0;"";"";"";16;10;24;3;35;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93861;2175;9;8;19;7;1;2;2;83;1;1;1;0;9;1;2;1;1;1;1;2;2;1;1;1;2;6;2;2;2;2;2;2;3;2;2;2;2;2;1;4;4;2;2;2;2;4;3;10;4;3;3;1;6;1;1;4;8;10;"";"";"";"";"";1;7;98;7;97;5;97;"";"";"";"";"";5;1;6;5;97;5;1;5;1;1;1;8;10;5;5;5;4;4;5;902;902;901;901;0;902;2;0;0;9997;902;3;1;3;6;4;1;4;2;0;0;12;4;0;3;2;1;1,10599;1,54349;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";"";16;10;24;3;29;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93887;2176;13;28;79;7;1;2;1;64;1;1;1;0;13;2;2;2;2;2;1;4;5;1;1;2;1;12;2;4;2;2;5;1;3;2;1;5;2;2;2;1;5;2;2;4;2;2;1;10;4;3;4;5;1;1;1;1;"";"";"";"";"";"";"";4;1;1;2;1;"";"";"";"";"";"";"";5;6;6;4;6;6;3;2;1;1;1;1;1;1;2;2;2;2;5;8996;8996;0;0;2;8996;1;1;1;1;1;1;4;3;11;6;5;0;1;1;2;2;11;10;3;2;1;0,2898;0,75124;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;3;0;"";"";"";16;10;24;3;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93910;2177;9;8;0;3;3;2;1;63;1;1;1;0;9;2;2;2;2;4;1;1;4;1;4;2;1;1;4;2;1;1;1;1;3;3;5;1;1;2;1;1;2;1;1;4;2;4;3;10;4;4;4;2;1;1;1;1;1;1;"";"";"";"";"";2;1;1;1;4;1;1;"";"";"";"";"";6;6;6;6;6;6;2;2;2;2;2;2;2;4;4;4;3;4;3;901;901;1601;8995;0;901;1;8996;8996;8996;901;1;3;3;8;6;2;2;1;1;3;3;8;8;3;2;1;0,45837;0,91866;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;35;0;0;1;0;23;0;"";"";"";16;10;24;3;32;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93935;2178;10;46;0;3;3;2;2;47;1;1;1;0;10;2;2;1;2;1;2;2;1;1;2;2;2;7;4;1;5;2;2;5;3;2;4;4;2;2;1;4;4;5;4;2;4;4;3;10;4;4;4;2;9;1;7;5;"";"";"";"";"";"";"";1;10;1;8;7;"";"";"";"";"";"";"";6;2;6;1;1;6;1;9;1;8;7;7;1;7;5;97;4;98;4;1;1;21;21;0;1;1;1;1;1;1;1;3;3;7;5;6;0;8;0;0;15;7;3;5;4;1;0,62325;0,98467;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;22;1;"";"";"";16;10;24;3;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93962;2179;13;28;79;7;1;2;1;54;1;1;1;0;13;2;4;1;2;5;2;1;5;1;5;5;5;6;3;2;4;5;5;1;3;3;3;4;2;1;1;5;5;1;1;2;5;3;5;10;4;4;4;5;1;3;1;1;"";"";"";"";"";"";"";4;1;3;1;5;"";"";"";"";"";"";"";5;6;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;8995;3;3;0;8995;2;0;0;9997;9997;5;3;3;7;5;5;0;1;1;3;3;6;6;6;5;2;0,32834;0,68978;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;32;0;0;0;0;26;1;"";"";"";16;10;24;3;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93979;2180;13;28;79;7;1;2;1;32;1;1;1;0;13;1;2;1;1;2;2;1;7;2;8;2;1;12;4;4;2;2;2;2;3;2;5;2;1;1;1;4;5;4;4;5;4;3;3;10;3;3;3;3;6;1;6;4;"";"";"";"";"";"";"";3;5;1;6;5;"";"";"";"";"";"";"";5;1;6;1;1;6;3;6;1;6;4;4;4;4;4;4;4;4;2;1;1;21;21;0;1;1;21;21;21;1;2;1;3;13;6;4;0;1;3;2;2;9;0;3;2;1;0,35184;0,73246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;"";"";"";19;10;24;6;23;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;93984;2181;1;14;21;5;2;2;1;31;1;1;1;0;1;2;1;1;2;2;1;2;1;1;1;2;2;12;1;2;1;4;4;2;2;3;4;2;1;2;1;2;5;4;4;4;4;2;3;10;4;4;4;3;4;2;4;3;"";"";"";"";"";"";"";3;2;3;3;2;"";"";"";"";"";"";"";5;3;4;5;4;6;6;6;4;5;4;4;4;3;4;5;5;6;4;9998;9998;0;0;1;1;1;1;1;1;1;2;2;3;10;6;6;0;1;1;2;2;9;7;5;4;1;0,47861;0,60248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;14;0;"";"";"";16;10;24;3;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;94001;2182;1;14;0;3;3;2;2;47;1;1;1;0;1;1;1;1;1;1;1;1;4;1;1;1;1;11;2;2;1;5;1;2;2;2;2;2;5;5;1;1;2;1;4;2;1;2;3;10;4;4;3;10;1;5;1;1;"";"";"";"";"";"";"";9;1;6;1;1;"";"";"";"";"";"";"";2;6;5;6;6;5;10;1;5;1;1;1;1;1;1;1;4;4;10;2;2;3;3;0;2;1;2;2;2;3;1;2;3;6;4;2;4;4;0;0;16;8;1;3;2;1;1,63042;1,01497;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28;0;0;0;1;25;0;"";"";"";16;10;24;3;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;94067;2183;9;8;19;7;1;2;2;57;1;1;1;0;9;2;1;1;1;1;1;1;2;1;1;2;2;12;2;2;4;2;2;4;3;3;5;1;1;5;1;4;4;4;4;4;2;4;3;10;4;4;4;2;8;1;7;7;5;4;"";"";"";"";"";2;8;1;6;7;6;5;"";"";"";"";"";6;1;6;5;5;6;2;8;1;4;5;6;5;5;3;3;2;2;7;1;1;8;8;0;1;1;1;1;1;1;1;3;3;7;5;1;5;1;1;2;2;10;8;3;2;1;0,37508;0,8527;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";"";17;10;24;4;28;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
